BROTHERLY;Positiv;
BROUGHT;;
BROWN;;
BRUISE;;Negativ
BRUSH;;
BRUSH;;
BRUSQUE;;Negativ
BRUTAL;;
BRUTALITY;;Negativ
BRUTE;;Negativ
BRUTISH;;Negativ
BUBBLE;;
BUBBLE;;
BUCKLE;;Negativ
BUDDY;;
BUDGET;;
BUDGETARY;;
BUFFALO;;
BUG;;
BUG;;Negativ
BUILD;;
BUILD;;
BUILD;;
BUILD;;
BUILD;;
BUILDER;;
BUILT;;
BULGARIA;;
BULK;;
BULL;;
BULLET;;Negativ
BULLETIN;;
BUM;;Negativ
BUNCH;;
BUNDLE;;
BUNGLE;;Negativ
BUNK;;
BUOYANT;Positiv;
BURDEN;;Negativ
BURDEN;;Negativ
BURDENSOME;;Negativ
BUREAU;;
BUREAUCRACY;;
BUREAUCRATIC;;
BURGLAR;;Negativ
BURGLARY;;Negativ
BURIAL;;
BURMA;;
BURMESE;;
BURN;;Negativ
BURN;;Negativ
BURN;;Negativ
BURN;;Negativ
BURNT;;
BURST;;
BURST;;
BURUNDI;;
BURY;;Negativ
BUS;;
BUSH;;
BUSINESS;;
BUSINESS;;
BUSINESS;;
BUSINESSMAN;;
BUSINESSMEN;;
BUSY;;
BUSYBODY;;Negativ
BUT;;
BUTCHER;;
BUTCHERY;;Negativ
BUTTER;;
BUY;;
BUY;Positiv;
BUZZARD;;
BY;;
CABIN;;
CABINET;;
CADILLAC;;
CAFE;;
CAGE;;
CAKE;;
CALAMITY;;Negativ
CALCIUM;;
CALCULATE;;
CALCULATE;;
CALCULATION;;
CALENDAR;;
CALIFORNIA;;
CALL;;
CALL;;
CALL;;
CALL;Positiv;
CALL;;
CALLER;;
CALLOUS;;Negativ
CALM;Positiv;
CALM;Positiv;
CALM;Positiv;
CALMNESS;Positiv;
CAMBODIA;;
CAME;;
CAMEL;;
CAMERA;;
CAMEROON;;
CAMEROUN;;
CAMP;;
CAMP;;
CAMP;;
CAMP;;
CAMPAIGN;;
CAMPAIGN;;
CAMPAIGNER;;
CAMPUS;;
CAN;;
CAN'T;;
CANADA;;
CANCEL;;Negativ
CANCELLATION;;Negativ
CANCER;;Negativ
CANDID;Positiv;
CANDIDATE;;
CANDLE;;
CANDOR;Positiv;
CANDY;;
CANNERY;;
CANNIBAL;;Negativ
CANNON;;Negativ
CANNOT;;
CANOE;;
CANVAS;;
CANVAS;;
CANYON;;
CAP;;
CAPABILITY;Positiv;
CAPABLE;Positiv;
CAPACITY;;
CAPACITY;;
CAPITAL;;
CAPITAL;;Negativ
CAPITAL;;
CAPITAL;;
CAPITALISM;;
CAPITALIZE;Positiv;
CAPITOL;;
CAPITULATE;;Negativ
CAPRICIOUS;;Negativ
CAPSIZE;;Negativ
CAPTAIN;;
CAPTIVATION;Positiv;
CAPTIVE;;Negativ
CAPTURE;;Negativ
CAPTURE;;Negativ
CAR;;
CARD;;
CARDINAL;;
CARE;Positiv;
CARE;Positiv;
CARE;;
CAREEN;;Negativ
CAREER;;
CAREFREE;Positiv;
CAREFUL;Positiv;
CARELESS;;Negativ
CARELESSNESS;;Negativ
CARESS;Positiv;
CARESS;Positiv;
CAROLINA;;
CARPENTER;;
CARRIAGE;;
CARRIER;;
CARRY;;
CARRY;;
CARRY;;
CARRY;;
CARRY;;
CARTEL;;
CASE;;
CASE;;
CASE;;
CASE;;
CASEWORK;;
CASH;;
CASH;;
CAST;;
CAST;;
CAST;;
CAST;;
CASTLE;;
CASTRATE;;
CASUAL;Positiv;
CASUALTY;;Negativ
CAT;;
CATACLYSM;;Negativ
CATASTROPHE;;Negativ
CATCH;;
CATCH;;
CATCH;;Negativ
CATCH;;
CATCHER;;
CATEGORY;;
CATHEDRAL;;
CATHOLIC;;
CATTLE;;
CAUGHT;;
CAUGHT;;
CAUSAL;;
CAUSE;;
CAUSE;;
CAUSE;;
CAUSE;;
CAUTION;;
CAUTION;;
CAUTIOUS;;
CAVALRY;;
CAVE;;
CAVE;;Negativ
CEASE;;
CEASELESS;Positiv;
CEILING;;
CELEBRATE;Positiv;
CELEBRATION;Positiv;
CELEBRITY;Positiv;
CELL;;
CELLAR;;
CEMENT;;
CEMENT;;
CENSOR;;Negativ
CENSORSHIP;;Negativ
CENSURE;;Negativ
CENSUS;;
CENT;;
CENTER;;
CENTER;;
CENTIMETER;;
CENTIMETRE;;
CENTRAL;;
CENTRAL-AMERICA;;
CENTRE;;
CENTURY;;
CEREAL;;
CEREMONIAL;Positiv;
CEREMONY;;
CERTAIN;;
CERTAIN;;
CERTAIN;;
CERTAIN;;
CERTAINTY;;
CERTIFICATE;;
CERTIFICATION;;
CERTIFY;;
CESSATION;;
CEYLON;;
CHAD;;
CHAFE;;Negativ
CHAIN;;
CHAIN;;
CHAIR;;
CHAIRMAN;;
CHAIRMEN;;
CHALLENGE;;Negativ
CHALLENGE;;Negativ
CHALLENGE;;
CHAMBER;;
CHAMP;Positiv;
CHAMPION;Positiv;
CHAMPIONSHIP;Positiv;
CHANCE;;
CHANCE;;
CHANCE;;
CHANCE;;
CHANCE;;
CHANCELLOR;;
CHANGE;;
CHANGE;;
CHANGE;;
CHANGE;;
CHANGEABLE;;
CHANNEL;;
CHANNEL;;
CHAOS;;Negativ
CHAOTIC;;Negativ
CHAPEL;;
CHAPTER;;
CHARACTER;;
CHARACTER;;
CHARACTER;;
CHARACTERISE;;
CHARACTERISTIC;;
CHARACTERIZE;;
CHARGE;;
CHARGE;;Negativ
CHARGE;;Negativ
CHARGE;;
CHARGE;;
CHARGE;;Negativ
CHARGE;;Negativ
CHARGE;;
CHARGE;;
CHARISMA;Positiv;
CHARITABLE;Positiv;
CHARITY;Positiv;
CHARM;Positiv;
CHARM;Positiv;
CHART;;
CHART;;
CHARTER;;
CHARTER;;
CHASE;;Negativ
CHASE;;Negativ
CHASTE;Positiv;
CHASTISE;;Negativ
CHAT;;
CHATTER;;
CHATTER;;
CHEAP;;Negativ
CHEAPEN;;Negativ
CHEARFUL;;
CHEAT;;
CHEAT;;
CHEATER;;Negativ
CHECK;;
CHECK;;
CHECK;;
CHECKER;;
CHEEK;;
CHEER;Positiv;
CHEERFUL;Positiv;
CHEERFULNESS;;
CHEERY;Positiv;
CHEMICAL;;
CHEMISTRY;;
CHEQUE;;
CHERISH;Positiv;
CHERISH;Positiv;
CHERUB;Positiv;
CHEST;;
CHIC;Positiv;
CHICAGO;;
CHICKEN;;
CHIDE;;Negativ
CHIEF;;
CHIEF;;
CHIEF;;
CHILD;;
CHILDHOOD;;
CHILDISH;;Negativ
CHILDLIKE;;
CHILDREN;;
CHILE;;
CHILL;;
CHILL;;
CHILLY;;
CHIN;;
CHINA;;
CHINESE;;
CHIP;;
CHIP;;
CHIVALROUS;Positiv;
CHIVALRY;Positiv;
CHOICE;;
CHOKE;;Negativ
CHOKE;;Negativ
CHOOSE;;
CHORE;;Negativ
CHOSE;;
CHOSEN;;
CHOSEN;Positiv;
CHRIST;;
CHRISTENDOM;;
CHRISTIAN;;
CHRISTIANITY;;
CHRISTMAS;;
CHRONIC;;Negativ
CHUCKLE;;
CHUCKLE;;
CHUM;Positiv;
CHURCH;;
CIGARETTE;;
CIRCLE;;
CIRCLE;;
CIRCLE;;Negativ
CIRCULAR;;
CIRCULATE;;
CIRCULATION;;
CIRCUMSTANCE;;
CITE;;
CITE;;
CITIZEN;;
CITIZENSHIP;;
CITY;;
CIVIC;;
CIVIL;Positiv;
CIVIL;;
CIVIL;;
CIVIL;;
CIVIL;;
CIVILIAN;;
CIVILISATION;;
CIVILISE;;
CIVILITY;Positiv;
CIVILIZATION;Positiv;
CIVILIZE;Positiv;
CIVILIZE;Positiv;
CLAIM;;
CLAIM;;
CLAMOR;;Negativ
CLAMOROUS;;Negativ
CLANDESTINE;;
CLARIFICATION;;
CLARIFY;Positiv;
CLARITY;Positiv;
CLASH;;Negativ
CLASS;;
CLASSIC;Positiv;
CLASSICAL;;
CLASSIFICATION;;
CLASSIFY;;
CLASSIFY;;
CLASSROOM;;
CLATTER;;Negativ
CLAY;;
CLEAN;Positiv;
CLEAN;;
CLEAN;Positiv;
CLEANLINESS;Positiv;
CLEANSE;Positiv;
CLEAR;Positiv;
CLEAR;;
CLEAR;Positiv;
CLEAR;Positiv;
CLEAR;Positiv;
CLEAR;Positiv;
CLEAR;;
CLEAR;;
CLEAR;;
CLEAR;;
CLEAR_;;
CLEARANCE;;
CLEARNESS;Positiv;
CLERGYMAN;;
CLERK;;
CLEVER;Positiv;
CLICK;;
CLICK;;
CLIENT;;
CLIFF;;
CLIMATE;;
CLIMAX;;
CLIMB;;
CLING;;
CLINIC;;
CLINICAL;;
CLIQUE;;Negativ
CLOCK;;
CLOCK;;
CLOG;;Negativ
CLOSE;;
CLOSE;;Negativ
CLOSE;;
CLOSE;;
CLOSE;;
CLOSE;;
CLOSE;;Negativ
CLOSE;;
CLOSENESS;Positiv;
CLOSET;;
CLOTH;;
CLOTHE;;
CLOTHE;;
CLOTHE;;
CLOUD;;
CLOUT;Positiv;
CLUB;;
CLUB;;Negativ
CLUB;;Negativ
CLUB;;
CLUE;;
CLUMSY;;Negativ
CLUNG;;
CLUSTER;;
CLUSTER;;
CLUTTER;;Negativ
CO;;
CO-OPERATION;Positiv;
CO-ORDINATE;;
CO-ORDINATION;;
CO.;;
COACH;;
COACH;;
COACHMAN;;
COAL;;
COALITION;;
COARSE;;Negativ
COARSENESS;;Negativ
COAST;;
COAST;;
COAT;;
COAT;;
COAX;Positiv;
COCKINESS;;Negativ
COCKPIT;;
COCKTAIL;;
COCKY;;Negativ
COCOA;;
CODDLE;Positiv;
CODE;;
CODE;;
COERCE;;Negativ
COERCION;;Negativ
COERCIVE;;Negativ
COEXISTENCE;Positiv;
COFFEE;;
COFFIN;;
COGENT;Positiv;
COGNIZANCE;Positiv;
COGNIZANT;Positiv;
COHERENT;Positiv;
COHESION;Positiv;
COHESIVE;;
COHESIVENESS;;
COHORT;Positiv;
COIN;;
COINCIDE;;
COINCIDENCE;;
COINCIDENT;Positiv;
COLD;;Negativ
COLD;;Negativ
COLD;;Negativ
COLD;;
COLD;;
COLD;;Negativ
COLLABORATE;Positiv;
COLLABORATION;Positiv;
COLLAPSE;;Negativ
COLLAPSE;;Negativ
COLLAR;;
COLLAR;;
COLLATERAL;;
COLLEAGUE;Positiv;
COLLECT;;
COLLECT;;
COLLECT;;
COLLECTION;;
COLLECTIVE;;
COLLECTIVISM;;
COLLECTIVITY;;
COLLEGE;;
COLLIDE;;Negativ
COLLISION;;Negativ
COLLUSION;;Negativ
COLONEL;;
COLONIAL;;
COLONY;;Negativ
COLOR;;
COLOR;;
COLOR;;
COLOR;;
COLORADO;;
COLORFUL;;
COLOSSAL;Positiv;
COLUMBIA;;
COLUMN;;
COMBAT;;Negativ
COMBAT;;Negativ
COMBATANT;;Negativ
COMBINATION;;
COMBINE;;
COMBINE;;
COMBUSTION;;
COME;;
COME;;
COME;;
COME;;
COME;;
COME;;
COME;;
COME;;
COMEBACK;Positiv;
COMEDY;Positiv;
COMELY;Positiv;
COMER;;
COMESTIBLE;Positiv;
COMFORT;Positiv;
COMFORT;Positiv;
COMFORT;Positiv;
COMFORTABLE;Positiv;
COMFORTER;;
COMIC;Positiv;
COMICAL;Positiv;
COMMAND;;
COMMAND;;
COMMANDER;;
COMMEMORATE;Positiv;
COMMEMORATION;Positiv;
COMMENCE;;
COMMENCEMENT;Positiv;
COMMEND;Positiv;
COMMENDABLE;Positiv;
COMMENDATION;Positiv;
COMMENSURATE;Positiv;
COMMENT;;
COMMENT;;
COMMERCE;;
COMMERCIAL;;
COMMISERATION;;Negativ
COMMISSION;Positiv;
COMMISSIONER;;
COMMIT;;Negativ
COMMIT;;
COMMIT;;
COMMITMENT;Positiv;
COMMITTEE;;
COMMODIOUS;Positiv;
COMMODITY;;
COMMON;Positiv;
COMMON;;
COMMON;;
COMMON;Positiv;
COMMON;;
COMMON;;
COMMON;;
COMMON-MARKET;;
COMMONER;;Negativ
COMMONPLACE;;Negativ
COMMONSENSE;Positiv;
COMMONWEALTH;;
COMMOTION;;Negativ
COMMUNAL;Positiv;
COMMUNE;Positiv;
COMMUNICATE;Positiv;
COMMUNICATE;Positiv;
COMMUNICATION;;
COMMUNICATIVE;Positiv;
COMMUNION;Positiv;
COMMUNIQUE;;
COMMUNISM;;
COMMUNIST;;
COMMUNITY;Positiv;
COMMUTER;;
COMPANION;Positiv;
COMPANIONSHIP;Positiv;
COMPANY;;
COMPANY;Positiv;
COMPARABLE;;
COMPARATIVE;;
COMPARATIVELY;;
COMPARE;;
COMPARISON;;
COMPARTMENT;;
COMPASS;;
COMPASSION;Positiv;
COMPASSIONATE;Positiv;
COMPATIBLE;Positiv;
COMPATRIOT;;
COMPEL;;Negativ
COMPEL;;Negativ
COMPENSATE;Positiv;
COMPENSATION;Positiv;
COMPETE;;Negativ
COMPETENCE;Positiv;
COMPETENCY;Positiv;
COMPETENT;Positiv;
COMPETITION;;Negativ
COMPETITIVE;;Negativ
COMPETITOR;;Negativ
COMPILE;;
COMPLAIN;;Negativ
COMPLAINT;;Negativ
COMPLEMENT;Positiv;
COMPLEMENT;Positiv;
COMPLEMENTARY;Positiv;
COMPLETE;Positiv;
COMPLETE;Positiv;
COMPLETE;;
COMPLETE;;
COMPLETENESS;Positiv;
COMPLETION;Positiv;
COMPLEX;;Negativ
COMPLEXITY;;Negativ
COMPLIANCE;Positiv;
COMPLICATE;;Negativ
COMPLICATE;;Negativ
COMPLICATION;;Negativ
COMPLICITY;;Negativ
COMPLIMENT;Positiv;
COMPLY;;
COMPONENT;;
COMPOSE;;
COMPOSER;;
COMPOSITE;;
COMPOSITION;;
COMPOSURE;Positiv;
COMPOUND;;
COMPOUND;;
COMPREHEND;Positiv;
COMPREHENSION;Positiv;
COMPREHENSIVE;Positiv;
COMPRESS;;
COMPRESS;;
COMPRESSION;;
COMPRISE;;
COMPROMISE;Positiv;
COMPROMISE;Positiv;
COMPULSION;;Negativ
COMPULSIVE;;
COMPULSORY;;
COMPUTE;;
COMPUTER;;
CONCEAL;;Negativ
CONCEDE;;
CONCEIT;;Negativ
CONCEIVABLE;;
CONCEIVE;;
CONCENTRATE;;
CONCENTRATE;;
CONCENTRATION;;
CONCENTRATION;;
CONCEPT;;
CONCEPTION;;
CONCERN;;Negativ
CONCERN;;Negativ
CONCERN;;
CONCERN;;
CONCERT;;
CONCESSION;Positiv;
CONCILIATION;;
CONCILIATORY;;
CONCLUDE;;
CONCLUSION;;
CONCLUSIVE;Positiv;
CONCRETE;;
CONCUR;Positiv;
CONCURRED;;
CONCURRENT;;
CONDEMN;;Negativ
CONDEMN;;Negativ
CONDEMNATION;;Negativ
CONDENSATION;;
CONDENSE;;
CONDESCENDING;;Negativ
CONDESCENSION;;Negativ
CONDITION;;
CONDITION;;
CONDITION;;
CONDITION;;
CONDITION;;
CONDONE;Positiv;
CONDUCIVE;Positiv;
CONDUCT;;
CONDUCT;;
CONDUCT;;
CONDUCT;;
CONDUCTOR;;
CONFEDERACY;;
CONFEDERATE;;
CONFEDERATION;Positiv;
CONFER;Positiv;
CONFERENCE;;
CONFESS;;Negativ
CONFESSION;;Negativ
CONFIDANT;Positiv;
CONFIDE;Positiv;
CONFIDENCE;Positiv;
CONFIDENCE;;
CONFIDENT;Positiv;
CONFIGURATION;;
CONFINE;;Negativ
CONFINE;;Negativ
CONFINEMENT;;Negativ
CONFIRM;;
CONFIRM;;
CONFIRMATION;;
CONFISCATE;;Negativ
CONFISCATION;;Negativ
CONFLICT;;Negativ
CONFLICT;;Negativ
CONFLICT;;Negativ
CONFLICT;;Negativ
CONFORM;;
CONFORMIST;;
CONFORMITY;;
CONFOUND;;Negativ
CONFRONT;;Negativ
CONFRONTATION;;Negativ
CONFUSE;;Negativ
CONFUSE;;Negativ
CONFUSE;;Negativ
CONFUSE;;Negativ
CONFUSION;;Negativ
CONGENIAL;Positiv;
CONGESTED;;Negativ
CONGESTION;;Negativ
CONGO;;
CONGRATULATE;Positiv;
CONGRATULATION;Positiv;
CONGRATULATORY;Positiv;
CONGREGATE;Positiv;
CONGREGATION;;
CONGREGATIONAL;;
CONGRESS;;
CONGRESS;;
CONGRESSIONAL;;
CONGRESSMAN;;
CONGRESSMEN;;
CONJUNCTION;Positiv;
CONJURE;Positiv;
CONNECT;Positiv;
CONNECTICUT;;
CONNECTION;;
CONQUER;Positiv;
CONQUEROR;Positiv;
CONQUEST;Positiv;
CONSCIENCE;Positiv;
CONSCIENTIOUS;Positiv;
CONSCIOUS;;
CONSCIOUSNESS;;
CONSECRATE;;
CONSENSUS;Positiv;
CONSENT;Positiv;
CONSENT;Positiv;
CONSEQUENCE;;
CONSEQUENT;;
CONSERVATION;;
CONSERVATISM;;
CONSERVATIVE;;
CONSERVATIVE;;
CONSERVATIVE;;
CONSERVE;Positiv;
CONSIDER;Positiv;
CONSIDER;Positiv;
CONSIDERABLE;;
CONSIDERABLE;;
CONSIDERATE;Positiv;
CONSIDERATION;Positiv;
CONSIDERATION;;
CONSIGN;Positiv;
CONSIST;;
CONSISTENCY;Positiv;
CONSISTENT;Positiv;
CONSOLATION;;
CONSOLE;Positiv;
CONSOLIDATE;Positiv;
CONSOLIDATION;;
CONSPICUOUS;;
CONSPIRACY;;Negativ
CONSPIRATOR;;Negativ
CONSPIRE;;Negativ
CONSTABLE;;
CONSTANCY;Positiv;
CONSTANT;;
CONSTANT;;
CONSTERNATION;;Negativ
CONSTITUENT;;
CONSTITUTE;;
CONSTITUTION;;
CONSTITUTIONAL;;
CONSTRAIN;;Negativ
CONSTRAINT;;Negativ
CONSTRUCT;;
CONSTRUCTION;;
CONSTRUCTIVE;Positiv;
CONSTRUE;;
CONSULT;Positiv;
CONSULTANT;;
CONSULTATION;Positiv;
CONSUME;;
CONSUMER;;
CONSUMMATE;Positiv;
CONSUMPTION;;
CONSUMPTIVE;;Negativ
CONTACT;Positiv;
CONTACT;Positiv;
CONTAGIOUS;;Negativ
CONTAIN;;
CONTAMINATE;;Negativ
CONTAMINATION;;Negativ
CONTEMPLATE;;
CONTEMPLATION;;
CONTEMPORANEOUS;;
CONTEMPT;;Negativ
CONTEMPTIBLE;;Negativ
CONTEMPTUOUS;;Negativ
CONTEND;;Negativ
CONTENT;;
CONTENT;;
CONTENT;Positiv;
CONTENT;Positiv;
CONTENT;Positiv;
CONTENTION;;
CONTENTMENT;Positiv;
CONTEST;;
CONTEST;;
CONTEXT;;
CONTINENT;;
CONTINENTAL;;
CONTINGENCY;;
CONTINGENT;;
CONTINUAL;;
CONTINUAL;;
CONTINUATION;;
CONTINUE;;
CONTINUE;;
CONTINUITY;Positiv;
CONTINUOUS;;
CONTINUUM;;
CONTRACT;;
CONTRACT;;
CONTRACT;;
CONTRACTUAL;;
CONTRADICT;;Negativ
CONTRADICTION;;Negativ
CONTRADICTORY;;Negativ
CONTRARY;;Negativ
CONTRAST;;
CONTRAST;;
CONTRIBUTE;Positiv;
CONTRIBUTE;Positiv;
CONTRIBUTION;Positiv;
CONTRIBUTOR;Positiv;
CONTRIVE;;
CONTROL;;
CONTROL;;
CONTROL;;
CONTROL;;
CONTROLLER;;
CONTROVERSIAL;;Negativ
CONTROVERSY;;Negativ
CONVENE;Positiv;
CONVENIENCE;;
CONVENIENT;;
CONVENT;;
CONVENTION;;
CONVENTIONAL;;
CONVERSATION;;
CONVERSE;;
CONVERSION;;
CONVERT;;
CONVERT;;
CONVEY;;
CONVICT;;Negativ
CONVICT;;Negativ
CONVICTION;Positiv;
CONVINCE;Positiv;
CONVINCE;Positiv;
CONVINCED;;
CONVINCED;;
CONVULSE;;
COOK;;
COOK;;
COOK;;
COOK;;
COOKIE;;
COOKY;;
COOL;;Negativ
COOLNESS;;Negativ
COOPERATE;Positiv;
COOPERATION;Positiv;
COOPERATIVE;Positiv;
COOPERATIVE;Positiv;
COOPERATIVE;Positiv;
COORDINATE;Positiv;
COORDINATION;Positiv;
COP;;
COPE;;
COPPER;;
COPY;;
COPY;;
COPYRIGHT;;
CORD;;
CORDIAL;Positiv;
CORE;;
CORN;;
CORNER;;
CORP;;
CORPORAL;;
CORPORATE;;
CORPORATION;;
CORPS;;
CORPS;;
CORPUS;;
CORRECT;Positiv;
CORRECT;Positiv;
CORRECT;Positiv;
CORRECT;;
CORRECTION;Positiv;
CORRECTIVE;;
CORRELATE;;
CORRELATE;;
CORRELATION;;
CORRESPOND;;
CORRESPONDENCE;;
CORRESPONDENT;;
CORRODE;;Negativ
CORROSION;;Negativ
CORROSIVE;;Negativ
CORRUPT;;Negativ
CORRUPTION;;Negativ
CORSICA;;
COSMIC;;
COST;;Negativ
COST;;Negativ
COSTA;;
COSTA-RICA;;
COSTLINESS;;Negativ
COSTLY;;Negativ
COSTUME;;
COTTAGE;;
COTTON;;
COULD;;
COUNCIL;Positiv;
COUNSEL;Positiv;
COUNSEL;Positiv;
COUNSELOR;;
COUNT;;
COUNT;;
COUNTERACT;;Negativ
COUNTERACTION;;Negativ
COUNTERBALANCE;;
COUNTERFEIT;;Negativ
COUNTERPART;;
COUNTLESS;;
COUNTRY;;
COUNTRY;;
COUNTRY;;
COUNTY;;
COUP;;
COUPLE;;
COUPLE;;
COUPLE;;
COURAGE;Positiv;
COURAGEOUS;Positiv;
COURSE;;
COURSE;;
COURSE;;
COURT;;
COURT;;
COURT;;
COURTEOUS;Positiv;
COURTESY;Positiv;
COURTLY;Positiv;
COUSIN;;
COVENANT;Positiv;
COVER;;
COVER;;
COVER;;
COVERAGE;;
COVERT;;Negativ
COVET;;Negativ
COW;;
COWARD;;Negativ
COYOTE;;
COZY;Positiv;
CRACK;;
CRACK;;
CRAFT;;
CRAFTY;;Negativ
CRAM;;Negativ
CRAMP;;Negativ
CRANKY;;Negativ
CRASH;;
CRASH;;
CRASS;;Negativ
CRAVE;;Negativ
CRAWL;;
CRAWL;;Negativ
CRAWL;;
CRAZE;;Negativ
CRAZINESS;;Negativ
CRAZY;;Negativ
CREAM;;
CREAM;;
CREATE;Positiv;
CREATION;;
CREATIVE;Positiv;
CREATIVITY;Positiv;
CREATOR;;
CREATURE;;
CREDENTIALS;Positiv;
CREDIBILITY;Positiv;
CREDIBLE;Positiv;
CREDIT;;
CREDIT;Positiv;
CREDIT;;
CREDIT;Positiv;
CREDITABLE;;
CREDO;;
CREDULITY;;
CREDULOUS;;Negativ
CREEK;;
CREEP;;
CREEP;;
CREPT;;
CREST;;
CRETE;;
CREW;;
CRIME;;Negativ
CRIMINAL;;Negativ
CRINGE;;Negativ
CRIPPLE;;Negativ
CRISIS;;Negativ
CRISP;;
CRITERIA;;
CRITERION;;
CRITIC;;Negativ
CRITICAL;;
CRITICISE;;
CRITICISM;;
CRITICIZE;;Negativ
CROAK;;Negativ
CROOK;;Negativ
CROOKED;;Negativ
CROP;;
CROP;;
CROSS;;
CROSS;;
CROSS;;
CROSS;;
CROSS;;
CROSS;;Negativ
CROSS;;
CROSS;;
CROSS;;Negativ
CROSS;;Negativ
CROSS;;
CROSS;;
CROSS_;;
CROSS_;;
CROSS_;;
CROSS-SECTIONAL;;
CROSSROAD;;
CROUCH;;
CROUCH;;
CROWD;;
CROWD;;
CROWD;;
CROWN;;
CROWN;;
CRUCIAL;;
CRUCIFIX;;
CRUDE;;Negativ
CRUEL;;Negativ
CRUELTY;;Negativ
CRUMBLE;;Negativ
CRUMPLE;;Negativ
CRUSADE;Positiv;
CRUSADER;Positiv;
CRUSH;;Negativ
CRUSH;;Negativ
CRUSHING;;Negativ
CRUTCH;;
CRY;;
CRY;;
CUBA;;
CUBAN;;
CUBIC;;
CUBISM;;
CUDDLE;Positiv;
CULMINATE;Positiv;
CULMINATION;Positiv;
CULPABLE;;Negativ
CULPRIT;;Negativ
CULT;;
CULTIVATE;Positiv;
CULTIVATE;Positiv;
CULTIVATION;Positiv;
CULTURAL;;
CULTURE;;
CULTURE;Positiv;
CUMBERSOME;;Negativ
CUMULATIVE;;
CUP;;
CUPID;Positiv;
CURB;;
CURB;;
CURE;Positiv;
CURE;Positiv;
CURIOSITY;;
CURIOUS;;
CURL;;
CURL;;
CURRENCY;;
CURRENT;;
CURRENT;;
CURRENT;;
CURSE;;Negativ
CURSE;;Negativ
CURSORY;;Negativ
CURT;;Negativ
CURTAIL;;Negativ
CURTAIN;;
CURTSEY;Positiv;
CURVE;;
CUSTOM;;
CUSTOM;;
CUSTOMARY;;
CUSTOMER;;
CUT;;Negativ
CUT;;Negativ
CUT;;
CUTE;Positiv;
CYCLE;;
CYLINDER;;
CYNICAL;;Negativ
CYNICISM;;Negativ
CYPRUS;;
CZECH;;
CZECHOSLOVAKIA;;
DAD;;
DADDY;;
DAGGER;;
DAHOMEY;;
DAILY;;
DAIRY;;
DAKOTA;;
DAMAGE;;Negativ
DAMAGE;;Negativ
DAMN;;Negativ
DAMNABLE;;Negativ
DAMNED;;Negativ
DAMP;;
DANCE;Positiv;
DANCE;Positiv;
DANCE;Positiv;
DANCER;;
DANGER;;Negativ
DANGEROUS;;Negativ
DANISH;;
DARE;Positiv;
DARING;Positiv;
DARK;;Negativ
DARKEN;;Negativ
DARKNESS;;Negativ
DARLING;Positiv;
DARN;;Negativ
DASH;;
DATA;;
DATE;;
DATE;;
DATE;;
DATE;;
DAUGHTER;;
DAUNTING;;Negativ
DAUNTLESS;Positiv;
DAWDLE;;Negativ
DAWN;;
DAWN;Positiv;
DAWN;;
DAY;;
DAYLIGHT;;
DAYTIME;;
DAZE;;Negativ
DAZZLE;Positiv;
DEAD;;Negativ
DEADLOCK;;Negativ
DEADLY;;Negativ
DEADWEIGHT;;Negativ
DEAF;;Negativ
DEAFNESS;;Negativ
DEAL;Positiv;
DEAL;;
DEAL;;
DEAL;;
DEAL;;
DEAL;;Negativ
DEALER;;
DEALT;;
DEAN;;
DEAR;Positiv;
DEAR;Positiv;
DEARTH;;Negativ
DEATH;;Negativ
DEBATABLE;;Negativ
DEBATE;;
DEBATE;;
DEBT;;
DEBTOR;;Negativ
DEBUT;;
DECADE;;
DECADENCE;;Negativ
DECADENT;;Negativ
DECAY;;Negativ
DECAY;;Negativ
DECEASE;;Negativ
DECEIT;;Negativ
DECEITFUL;;Negativ
DECEIVE;;Negativ
DECEIVE;;Negativ
DECEMBER;;
DECENCY;Positiv;
DECENT;Positiv;
DECENTRALIZE;;
DECEPTION;;Negativ
DECEPTIVE;;Negativ
DECIDE;;
DECIDE;;
DECIDE;;
DECIMAL;;
DECIPHER;Positiv;
DECISION;;
DECISIVE;;
DECK;;
DECLARATION;;
DECLARE;;
DECLINE;;Negativ
DECLINE;;Negativ
DECOMPOSE;;Negativ
DECORATE;Positiv;
DECORATION;Positiv;
DECORATIVE;Positiv;
DECREASE;;Negativ
DECREASE;;Negativ
DECREE;;
DEDICATE;Positiv;
DEDICATE;Positiv;
DEDICATION;Positiv;
DEDUCE;Positiv;
DEDUCT;;
DEEM;;
DEEP;;
DEEP;;
DEEP;;
DEEP;;
DEEPEN;;
DEER;;
DEFAME;;Negativ
DEFAULT;;Negativ
DEFEAT;;Negativ
DEFEAT;;Negativ
DEFECATE;;
DEFECT;;Negativ
DEFECTIVE;;Negativ
DEFENCE;;
DEFEND;Positiv;
DEFENDANT;;Negativ
DEFENDER;Positiv;
DEFENSE;Positiv;
DEFENSE-COMMUNITY;;
DEFENSIVE;;Negativ
DEFER;;
DEFERENCE;Positiv;
DEFIANCE;;Negativ
DEFIANT;;Negativ
DEFICIENCY;;Negativ
DEFICIENT;;Negativ
DEFICIT;;Negativ
DEFILE;;Negativ
DEFINE;;
DEFINITE;;
DEFINITELY;;
DEFINITION;;
DEFINITIVE;Positiv;
DEFRAY;;
DEFY;;Negativ
DEGENERATE;;Negativ
DEGRADE;;Negativ
DEGREE;;
