"Word";"Polarity"
"DIVESTS";-1
"DIVORCE";-1
"DIVORCED";-1
"DIVULGE";-1
"DIVULGED";-1
"DIVULGES";-1
"DIVULGING";-1
"DOUBT";-1
"DOUBTED";-1
"DOUBTFUL";-1
"DOUBTS";-1
"DOWNGRADE";-1
"DOWNGRADED";-1
"DOWNGRADES";-1
"DOWNGRADING";-1
"DOWNSIZE";-1
"DOWNSIZED";-1
"DOWNSIZES";-1
"DOWNSIZING";-1
"DOWNSIZINGS";-1
"DOWNTIME";-1
"DOWNTIMES";-1
"DOWNTURN";-1
"DOWNTURNS";-1
"DOWNWARD";-1
"DOWNWARDS";-1
"DRAG";-1
"DRASTIC";-1
"DRASTICALLY";-1
"DRAWBACK";-1
"DRAWBACKS";-1
"DROPPED";-1
"DROUGHT";-1
"DROUGHTS";-1
"DURESS";-1
"DYSFUNCTION";-1
"DYSFUNCTIONAL";-1
"DYSFUNCTIONS";-1
"EASING";-1
"EGREGIOUS";-1
"EGREGIOUSLY";-1
"EMBARGO";-1
"EMBARGOED";-1
"EMBARGOES";-1
"EMBARGOING";-1
"EMBARRASS";-1
"EMBARRASSED";-1
"EMBARRASSES";-1
"EMBARRASSING";-1
"EMBARRASSMENT";-1
"EMBARRASSMENTS";-1
"EMBEZZLE";-1
"EMBEZZLED";-1
"EMBEZZLEMENT";-1
"EMBEZZLEMENTS";-1
"EMBEZZLER";-1
"EMBEZZLES";-1
"EMBEZZLING";-1
"ENCROACH";-1
"ENCROACHED";-1
"ENCROACHES";-1
"ENCROACHING";-1
"ENCROACHMENT";-1
"ENCROACHMENTS";-1
"ENCUMBER";-1
"ENCUMBERED";-1
"ENCUMBERING";-1
"ENCUMBERS";-1
"ENCUMBRANCE";-1
"ENCUMBRANCES";-1
"ENDANGER";-1
"ENDANGERED";-1
"ENDANGERING";-1
"ENDANGERMENT";-1
"ENDANGERS";-1
"ENJOIN";-1
"ENJOINED";-1
"ENJOINING";-1
"ENJOINS";-1
"ERODE";-1
"ERODED";-1
"ERODES";-1
"ERODING";-1
"EROSION";-1
"ERRATIC";-1
"ERRATICALLY";-1
"ERRED";-1
"ERRING";-1
"ERRONEOUS";-1
"ERRONEOUSLY";-1
"ERROR";-1
"ERRORS";-1
"ERRS";-1
"ESCALATE";-1
"ESCALATED";-1
"ESCALATES";-1
"ESCALATING";-1
"EVADE";-1
"EVADED";-1
"EVADES";-1
"EVADING";-1
"EVASION";-1
"EVASIONS";-1
"EVASIVE";-1
"EVICT";-1
"EVICTED";-1
"EVICTING";-1
"EVICTION";-1
"EVICTIONS";-1
"EVICTS";-1
"EXACERBATE";-1
"EXACERBATED";-1
"EXACERBATES";-1
"EXACERBATING";-1
"EXACERBATION";-1
"EXACERBATIONS";-1
"EXAGGERATE";-1
"EXAGGERATED";-1
"EXAGGERATES";-1
"EXAGGERATING";-1
"EXAGGERATION";-1
"EXCESSIVE";-1
"EXCESSIVELY";-1
"EXCULPATE";-1
"EXCULPATED";-1
"EXCULPATES";-1
"EXCULPATING";-1
"EXCULPATION";-1
"EXCULPATIONS";-1
"EXCULPATORY";-1
"EXONERATE";-1
"EXONERATED";-1
"EXONERATES";-1
"EXONERATING";-1
"EXONERATION";-1
"EXONERATIONS";-1
"EXPLOIT";-1
"EXPLOITATION";-1
"EXPLOITATIONS";-1
"EXPLOITATIVE";-1
"EXPLOITED";-1
"EXPLOITING";-1
"EXPLOITS";-1
"EXPOSE";-1
"EXPOSED";-1
"EXPOSES";-1
"EXPOSING";-1
"EXPROPRIATE";-1
"EXPROPRIATED";-1
"EXPROPRIATES";-1
"EXPROPRIATING";-1
"EXPROPRIATION";-1
"EXPROPRIATIONS";-1
"EXPULSION";-1
"EXPULSIONS";-1
"EXTENUATING";-1
"FAIL";-1
"FAILED";-1
"FAILING";-1
"FAILINGS";-1
"FAILS";-1
"FAILURE";-1
"FAILURES";-1
"FALLOUT";-1
"ONWAAR";-1
"FALSELY";-1
"FALSIFICATION";-1
"FALSIFICATIONS";-1
"FALSIFIED";-1
"FALSIFIES";-1
"FALSIFY";-1
"FALSIFYING";-1
"FALSITY";-1
"FATALITIES";-1
"FATALITY";-1
"FATALLY";-1
"FAULT";-1
"FAULTED";-1
"FAULTS";-1
"FAULTY";-1
"FEAR";-1
"FEARS";-1
"FELONIES";-1
"FELONIOUS";-1
"FELONY";-1
"FICTITIOUS";-1
"FINED";-1
"FINES";-1
"FIRED";-1
"FIRING";-1
"FLAW";-1
"FLAWED";-1
"FLAWS";-1
"FORBID";-1
"FORBIDDEN";-1
"FORBIDDING";-1
"FORBIDS";-1
"FORCE";-1
"FORCED";-1
"FORCING";-1
"FORECLOSE";-1
"FORECLOSED";-1
"FORECLOSES";-1
"FORECLOSING";-1
"FORECLOSURE";-1
"FORECLOSURES";-1
"FOREGO";-1
"FOREGOES";-1
"FOREGONE";-1
"FORESTALL";-1
"FORESTALLED";-1
"FORESTALLING";-1
"FORESTALLS";-1
"FORFEIT";-1
"FORFEITED";-1
"FORFEITING";-1
"FORFEITS";-1
"FORFEITURE";-1
"FORFEITURES";-1
"FORGERS";-1
"FORGERY";-1
"FRAUD";-1
"FRAUDS";-1
"FRAUDULENCE";-1
"FRAUDULENT";-1
"FRAUDULENTLY";-1
"FRIVOLOUS";-1
"FRIVOLOUSLY";-1
"FRUSTRATE";-1
"FRUSTRATED";-1
"FRUSTRATES";-1
"FRUSTRATING";-1
"FRUSTRATINGLY";-1
"FRUSTRATION";-1
"FRUSTRATIONS";-1
"FUGITIVE";-1
"FUGITIVES";-1
"GRATUITOUS";-1
"GRATUITOUSLY";-1
"GRIEVANCE";-1
"GRIEVANCES";-1
"GROSSLY";-1
"GROUNDLESS";-1
"GUILTY";-1
"HALT";-1
"HALTED";-1
"HAMPER";-1
"HAMPERED";-1
"HAMPERING";-1
"HAMPERS";-1
"HARASS";-1
"HARASSED";-1
"HARASSING";-1
"HARASSMENT";-1
"HARDSHIP";-1
"HARDSHIPS";-1
"HARM";-1
"HARMED";-1
"HARMFUL";-1
"HARMFULLY";-1
"HARMING";-1
"HARMS";-1
"HARSH";-1
"HARSHER";-1
"HARSHEST";-1
"HARSHLY";-1
"HARSHNESS";-1
"HAZARD";-1
"HAZARDOUS";-1
"HAZARDS";-1
"HINDER";-1
"HINDERED";-1
"HINDERING";-1
"HINDERS";-1
"HINDRANCE";-1
"HINDRANCES";-1
"HOSTILE";-1
"HOSTILITY";-1
"HURT";-1
"HURTING";-1
"IDLE";-1
"IDLED";-1
"IDLING";-1
"IGNORE";-1
"IGNORED";-1
"IGNORES";-1
"IGNORING";-1
"ILL";-1
"ILLEGAL";-1
"ILLEGALITIES";-1
"ILLEGALITY";-1
"ILLEGALLY";-1
"ILLEGIBLE";-1
"ILLICIT";-1
"ILLICITLY";-1
"ILLIQUID";-1
"ILLIQUIDITY";-1
"IMBALANCE";-1
"IMBALANCES";-1
"IMMATURE";-1
"IMMORAL";-1
"IMPAIR";-1
"IMPAIRED";-1
"IMPAIRING";-1
"IMPAIRMENT";-1
"IMPAIRMENTS";-1
"IMPAIRS";-1
"IMPASSE";-1
"IMPASSES";-1
"IMPEDE";-1
"IMPEDED";-1
"IMPEDES";-1
"IMPEDIMENT";-1
"IMPEDIMENTS";-1
"IMPEDING";-1
"IMPENDING";-1
"IMPERATIVE";-1
"IMPERFECTION";-1
"IMPERFECTIONS";-1
"IMPERIL";-1
"IMPERMISSIBLE";-1
"IMPLICATE";-1
"IMPLICATED";-1
"IMPLICATES";-1
"IMPLICATING";-1
"IMPOSSIBILITY";-1
"IMPOSSIBLE";-1
"IMPOUND";-1
"IMPOUNDED";-1
"IMPOUNDING";-1
"IMPOUNDS";-1
"IMPRACTICABLE";-1
"IMPRACTICAL";-1
"IMPRACTICALITIES";-1
"IMPRACTICALITY";-1
"IMPRISONMENT";-1
"IMPROPER";-1
"IMPROPERLY";-1
"IMPROPRIETIES";-1
"IMPROPRIETY";-1
"IMPRUDENT";-1
"IMPRUDENTLY";-1
"INABILITY";-1
"INACCESSIBLE";-1
"INACCURACIES";-1
"INACCURACY";-1
"INACCURATE";-1
"INACCURATELY";-1
"INACTION";-1
"INACTIONS";-1
"INACTIVATE";-1
"INACTIVATED";-1
"INACTIVATES";-1
"INACTIVATING";-1
"INACTIVATION";-1
"INACTIVATIONS";-1
"INACTIVITY";-1
"INADEQUACIES";-1
"INADEQUACY";-1
"INADEQUATE";-1
"INADEQUATELY";-1
"INADVERTENT";-1
"INADVERTENTLY";-1
"INADVISABILITY";-1
"INADVISABLE";-1
"INAPPROPRIATE";-1
"INAPPROPRIATELY";-1
"INATTENTION";-1
"INCAPABLE";-1
"INCAPACITATED";-1
"INCAPACITY";-1
"INCARCERATE";-1
"INCARCERATED";-1
"INCARCERATES";-1
"INCARCERATING";-1
"INCARCERATION";-1
"INCARCERATIONS";-1
"INCIDENCE";-1
"INCIDENCES";-1
"INCIDENT";-1
"INCIDENTS";-1
"INCOMPATIBILITIES";-1
"INCOMPATIBILITY";-1
"INCOMPATIBLE";-1
"INCOMPETENCE";-1
"INCOMPETENCY";-1
"INCOMPETENT";-1
"INCOMPETENTLY";-1
"INCOMPETENTS";-1
"INCOMPLETE";-1
"INCOMPLETELY";-1
"INCOMPLETENESS";-1
"INCONCLUSIVE";-1
"INCONSISTENCIES";-1
"INCONSISTENCY";-1
"INCONSISTENT";-1
"INCONSISTENTLY";-1
"INCONVENIENCE";-1
"INCONVENIENCES";-1
"INCONVENIENT";-1
"INCORRECT";-1
"INCORRECTLY";-1
"INCORRECTNESS";-1
"INDECENCY";-1
"INDECENT";-1
"INDEFEASIBLE";-1
"INDEFEASIBLY";-1
"INDICT";-1
"INDICTABLE";-1
"INDICTED";-1
"INDICTING";-1
"INDICTMENT";-1
"INDICTMENTS";-1
"INEFFECTIVE";-1
"INEFFECTIVELY";-1
"INEFFECTIVENESS";-1
"INEFFICIENCIES";-1
"INEFFICIENCY";-1
"INEFFICIENT";-1
"INEFFICIENTLY";-1
"INELIGIBILITY";-1
"INELIGIBLE";-1
"INEQUITABLE";-1
"INEQUITABLY";-1
"INEQUITIES";-1
"INEQUITY";-1
"INEVITABLE";-1
"INEXPERIENCE";-1
"INEXPERIENCED";-1
"INFERIOR";-1
"INFLICTED";-1
"INFRACTION";-1
"INFRACTIONS";-1
"INFRINGE";-1
"INFRINGED";-1
"INFRINGEMENT";-1
"INFRINGEMENTS";-1
"INFRINGES";-1
"INFRINGING";-1
"INHIBITED";-1
"INIMICAL";-1
"INJUNCTION";-1
"INJUNCTIONS";-1
"INJURE";-1
"INJURED";-1
"INJURES";-1
"INJURIES";-1
"INJURING";-1
"INJURIOUS";-1
"INJURY";-1
"INORDINATE";-1
"INORDINATELY";-1
"INQUIRY";-1
"INSECURE";-1
"INSENSITIVE";-1
"INSOLVENCIES";-1
"INSOLVENCY";-1
"INSOLVENT";-1
"INSTABILITY";-1
"INSUBORDINATION";-1
"INSUFFICIENCY";-1
"INSUFFICIENT";-1
"INSUFFICIENTLY";-1
"INSURRECTION";-1
"INSURRECTIONS";-1
"INTENTIONAL";-1
"INTERFERE";-1
"INTERFERED";-1
"INTERFERENCE";-1
"INTERFERENCES";-1
"INTERFERES";-1
"INTERFERING";-1
"INTERMITTENT";-1
"INTERMITTENTLY";-1
"INTERRUPT";-1
"INTERRUPTED";-1
"INTERRUPTING";-1
"INTERRUPTION";-1
"INTERRUPTIONS";-1
"INTERRUPTS";-1
"INTIMIDATION";-1
"INTRUSION";-1
"INVALID";-1
"INVALIDATE";-1
"INVALIDATED";-1
"INVALIDATES";-1
"INVALIDATING";-1
"INVALIDATION";-1
"INVALIDITY";-1
"INVESTIGATE";-1
"INVESTIGATED";-1
"INVESTIGATES";-1
"INVESTIGATING";-1
"INVESTIGATION";-1
"INVESTIGATIONS";-1
"INVOLUNTARILY";-1
"INVOLUNTARY";-1
"IRRECONCILABLE";-1
"IRRECONCILABLY";-1
"IRRECOVERABLE";-1
"IRRECOVERABLY";-1
"IRREGULAR";-1
"IRREGULARITIES";-1
"IRREGULARITY";-1
"IRREGULARLY";-1
"IRREPARABLE";-1
"IRREPARABLY";-1
"IRREVERSIBLE";-1
"JEOPARDIZE";-1
"JEOPARDIZED";-1
"JUSTIFIABLE";-1
"KICKBACK";-1
"KICKBACKS";-1
"KNOWINGLY";-1
"LACK";-1
"LACKED";-1
"LACKING";-1
"LACKLUSTER";-1
"LACKS";-1
"LAG";-1
"LAGGED";-1
"LAGGING";-1
"LAGS";-1
"LAPSE";-1
"LAPSED";-1
"LAPSES";-1
"LAPSING";-1
"LATE";-1
"LAUNDERING";-1
"LAYOFF";-1
"LAYOFFS";-1
"LIE";-1
"LIMITATION";-1
"LIMITATIONS";-1
"LINGERING";-1
"LIQUIDATE";-1
"LIQUIDATED";-1
"LIQUIDATES";-1
"LIQUIDATING";-1
"LIQUIDATION";-1
"LIQUIDATIONS";-1
"LIQUIDATOR";-1
"LIQUIDATORS";-1
"LITIGANT";-1
"LITIGANTS";-1
"LITIGATE";-1
"LITIGATED";-1
"LITIGATES";-1
"LITIGATING";-1
"LITIGATION";-1
"LITIGATIONS";-1
"LOCKOUT";-1
"LOCKOUTS";-1
"LOSE";-1
"LOSES";-1
"LOSING";-1
"LOSS";-1
"LOSSES";-1
"LOST";-1
"LYING";-1
"MALFEASANCE";-1
"MALFUNCTION";-1
"MALFUNCTIONED";-1
"MALFUNCTIONING";-1
"MALFUNCTIONS";-1
"MALICE";-1
"MALICIOUS";-1
"MALICIOUSLY";-1
"MALPRACTICE";-1
"MANIPULATE";-1
"MANIPULATED";-1
"MANIPULATES";-1
"MANIPULATING";-1
"MANIPULATION";-1
"MANIPULATIONS";-1
"MANIPULATIVE";-1
"MARKDOWN";-1
"MARKDOWNS";-1
"MISAPPLICATION";-1
"MISAPPLICATIONS";-1
"MISAPPLIED";-1
"MISAPPLIES";-1
"MISAPPLY";-1
"MISAPPLYING";-1
"MISAPPROPRIATE";-1
"MISAPPROPRIATED";-1
"MISAPPROPRIATES";-1
"MISAPPROPRIATING";-1
"MISAPPROPRIATION";-1
"MISAPPROPRIATIONS";-1
"MISBRANDED";-1
"MISCALCULATE";-1
"MISCALCULATED";-1
"MISCALCULATES";-1
"MISCALCULATING";-1
"MISCALCULATION";-1
"MISCALCULATIONS";-1
"MISCHARACTERIZATION";-1
"MISCHIEF";-1
"MISCLASSIFICATION";-1
"MISCLASSIFICATIONS";-1
"MISCLASSIFIED";-1
"MISCLASSIFY";-1
"MISCOMMUNICATION";-1
"MISCONDUCT";-1
"MISDATED";-1
"MISDEMEANOR";-1
"MISDEMEANORS";-1
"MISDIRECTED";-1
"MISHANDLE";-1
"MISHANDLED";-1
"MISHANDLES";-1
"MISHANDLING";-1
"MISINFORM";-1
"MISINFORMATION";-1
"MISINFORMED";-1
"MISINFORMING";-1
"MISINFORMS";-1
"MISINTERPRET";-1
"MISINTERPRETATION";-1
"MISINTERPRETATIONS";-1
"MISINTERPRETED";-1
"MISINTERPRETING";-1
"MISINTERPRETS";-1
"MISJUDGE";-1
"MISJUDGED";-1
"MISJUDGES";-1
"MISJUDGING";-1
"MISJUDGMENT";-1
"MISJUDGMENTS";-1
"MISLABEL";-1
"MISLABELED";-1
"MISLABELING";-1
"MISLABELLED";-1
"MISLABELS";-1
"MISLEAD";-1
"MISLEADING";-1
"MISLEADINGLY";-1
"MISLEADS";-1
"MISLED";-1
"MISMANAGE";-1
"MISMANAGED";-1
"MISMANAGEMENT";-1
"MISMANAGES";-1
"MISMANAGING";-1
"MISMATCH";-1
"MISMATCHED";-1
"MISMATCHES";-1
"MISMATCHING";-1
"MISPLACED";-1
"MISPRICE";-1
"MISPRICING";-1
"MISPRICINGS";-1
"MISREPRESENT";-1
"MISREPRESENTATION";-1
"MISREPRESENTATIONS";-1
"MISREPRESENTED";-1
"MISREPRESENTING";-1
"MISREPRESENTS";-1
"MISS";-1
"MISSED";-1
"MISSES";-1
"MISSTATE";-1
"MISSTATED";-1
"MISSTATEMENT";-1
"MISSTATEMENTS";-1
"MISSTATES";-1
"MISSTATING";-1
"MISSTEP";-1
"MISSTEPS";-1
"MISTAKE";-1
"MISTAKEN";-1
"MISTAKENLY";-1
"MISTAKES";-1
"MISTAKING";-1
"MISTRIAL";-1
"MISTRIALS";-1
"MISUNDERSTAND";-1
"MISUNDERSTANDING";-1
"MISUNDERSTANDINGS";-1
"MISUNDERSTOOD";-1
"MISUSE";-1
"MISUSED";-1
"MISUSES";-1
"MISUSING";-1
"MONOPOLISTIC";-1
"MONOPOLISTS";-1
"MONOPOLIZATION";-1
"MONOPOLIZE";-1
"MONOPOLIZED";-1
"MONOPOLIZES";-1
"MONOPOLIZING";-1
"MONOPOLY";-1
"MORATORIA";-1
"MORATORIUM";-1
"MORATORIUMS";-1
"MOTHBALLED";-1
"MOTHBALLING";-1
"NEGATIVE";-1
"NEGATIVELY";-1
"NEGATIVES";-1
"NEGLECT";-1
"NEGLECTED";-1
"NEGLECTFUL";-1
"NEGLECTING";-1
"NEGLECTS";-1
"NEGLIGENCE";-1
"NEGLIGENCES";-1
"NEGLIGENT";-1
"NEGLIGENTLY";-1
"NONATTAINMENT";-1
"NONCOMPETITIVE";-1
"NONCOMPLIANCE";-1
"NONCOMPLIANCES";-1
"NONCOMPLIANT";-1
"NONCOMPLYING";-1
"NONCONFORMING";-1
"NONCONFORMITIES";-1
"NONCONFORMITY";-1
"NONDISCLOSURE";-1
"NONFUNCTIONAL";-1
"NONPAYMENT";-1
"NONPAYMENTS";-1
"NONPERFORMANCE";-1
"NONPERFORMANCES";-1
"NONPERFORMING";-1
"NONPRODUCING";-1
"NONPRODUCTIVE";-1
"NONRECOVERABLE";-1
"NONRENEWAL";-1
"NUISANCE";-1
"NUISANCES";-1
"NULLIFICATION";-1
"NULLIFICATIONS";-1
"NULLIFIED";-1
"NULLIFIES";-1
"NULLIFY";-1
"NULLIFYING";-1
"OBJECTED";-1
"OBJECTING";-1
"OBJECTION";-1
"OBJECTIONABLE";-1
"OBJECTIONABLY";-1
"OBJECTIONS";-1
"OBSCENE";-1
"OBSCENITY";-1
"OBSOLESCENCE";-1
"OBSOLETE";-1
"OBSTACLE";-1
"OBSTACLES";-1
"OBSTRUCT";-1
"OBSTRUCTED";-1
"OBSTRUCTING";-1
"OBSTRUCTION";-1
"OBSTRUCTIONS";-1
"OFFENCE";-1
"OFFENCES";-1
"OFFEND";-1
"OFFENDED";-1
"OFFENDER";-1
"OFFENDERS";-1
"OFFENDING";-1
"OFFENDS";-1
"OMISSION";-1
"OMISSIONS";-1
"OMIT";-1
"OMITS";-1
"OMITTED";-1
"OMITTING";-1
"ONEROUS";-1
"OPPORTUNISTIC";-1
"OPPORTUNISTICALLY";-1
"OPPOSE";-1
"OPPOSED";-1
"OPPOSES";-1
"OPPOSING";-1
"OPPOSITION";-1
"OPPOSITIONS";-1
"OUTAGE";-1
"OUTAGES";-1
"OUTDATED";-1
"OUTMODED";-1
"OVERAGE";-1
"OVERAGES";-1
"OVERBUILD";-1
"OVERBUILDING";-1
"OVERBUILDS";-1
"OVERBUILT";-1
"OVERBURDEN";-1
"OVERBURDENED";-1
"OVERBURDENING";-1
"OVERCAPACITIES";-1
"OVERCAPACITY";-1
"OVERCHARGE";-1
"OVERCHARGED";-1
"OVERCHARGES";-1
"OVERCHARGING";-1
"OVERCOME";-1
"OVERCOMES";-1
"OVERCOMING";-1
"OVERDUE";-1
"OVERESTIMATE";-1
"OVERESTIMATED";-1
"OVERESTIMATES";-1
"OVERESTIMATING";-1
"OVERESTIMATION";-1
"OVERESTIMATIONS";-1
"OVERLOAD";-1
"OVERLOADED";-1
"OVERLOADING";-1
"OVERLOADS";-1
"OVERLOOK";-1
"OVERLOOKED";-1
"OVERLOOKING";-1
"OVERLOOKS";-1
"OVERPAID";-1
"OVERPAYMENT";-1
"OVERPAYMENTS";-1
"OVERPRODUCED";-1
"OVERPRODUCES";-1
"OVERPRODUCING";-1
"OVERPRODUCTION";-1
"OVERRUN";-1
"OVERRUNNING";-1
"OVERRUNS";-1
"OVERSHADOW";-1
"OVERSHADOWED";-1
"OVERSHADOWING";-1
"OVERSHADOWS";-1
"OVERSTATE";-1
"OVERSTATED";-1
"OVERSTATEMENT";-1
"OVERSTATEMENTS";-1
"OVERSTATES";-1
"OVERSTATING";-1
"OVERSUPPLIED";-1
"OVERSUPPLIES";-1
"OVERSUPPLY";-1
"OVERSUPPLYING";-1
"OVERTLY";-1
"OVERTURN";-1
"OVERTURNED";-1
"OVERTURNING";-1
"OVERTURNS";-1
"OVERVALUE";-1
"OVERVALUED";-1
"OVERVALUING";-1
"PANIC";-1
"PANICS";-1
"PENALIZE";-1
"PENALIZED";-1
"PENALIZES";-1
"PENALIZING";-1
"PENALTIES";-1
"PENALTY";-1
"PERIL";-1
"PERILS";-1
"PERJURY";-1
"PERPETRATE";-1
"PERPETRATED";-1
"PERPETRATES";-1
"PERPETRATING";-1
"PERPETRATION";-1
"PERSIST";-1
"PERSISTED";-1
"PERSISTENCE";-1
"PERSISTENT";-1
"PERSISTENTLY";-1
"PERSISTING";-1
"PERSISTS";-1
"PERVASIVE";-1
"PERVASIVELY";-1
"PERVASIVENESS";-1
"PETTY";-1
"PICKET";-1
"PICKETED";-1
"PICKETING";-1
"PLAINTIFF";-1
"PLAINTIFFS";-1
"PLEA";-1
"PLEAD";-1
"PLEADED";-1
"PLEADING";-1
"PLEADINGS";-1
"PLEADS";-1
"PLEAS";-1
"PLED";-1
"POOR";-1
"POORLY";-1
"POSES";-1
"POSING";-1
"POSTPONE";-1
"POSTPONED";-1
"POSTPONEMENT";-1
"POSTPONEMENTS";-1
"POSTPONES";-1
"POSTPONING";-1
"PRECIPITATED";-1
"PRECIPITOUS";-1
"PRECIPITOUSLY";-1
"PRECLUDE";-1
"PRECLUDED";-1
"PRECLUDES";-1
"PRECLUDING";-1
"PREDATORY";-1
"PREJUDICE";-1
"PREJUDICED";-1
"PREJUDICES";-1
"PREJUDICIAL";-1
"PREJUDICING";-1
"PREMATURE";-1
"PREMATURELY";-1
"PRESSING";-1
"PRETRIAL";-1
"PREVENTING";-1
"PREVENTION";-1
"PREVENTS";-1
"PROBLEM";-1
"PROBLEMATIC";-1
"PROBLEMATICAL";-1
"PROBLEMS";-1
"PROLONG";-1
"PROLONGATION";-1
"PROLONGATIONS";-1
"PROLONGED";-1
"PROLONGING";-1
"PROLONGS";-1
"PRONE";-1
"PROSECUTE";-1
"PROSECUTED";-1
"PROSECUTES";-1
"PROSECUTING";-1
"PROSECUTION";-1
"PROSECUTIONS";-1
"PROTEST";-1
"PROTESTED";-1
"PROTESTER";-1
"PROTESTERS";-1
"PROTESTING";-1
"PROTESTOR";-1
"PROTESTORS";-1
"PROTESTS";-1
"PROTRACTED";-1
"PROTRACTION";-1
"PROVOKE";-1
"PROVOKED";-1
"PROVOKES";-1
"PROVOKING";-1
"PUNISHED";-1
"PUNISHES";-1
"PUNISHING";-1
"PUNISHMENT";-1
"PUNISHMENTS";-1
"PUNITIVE";-1
"PURPORT";-1
"PURPORTED";-1
"PURPORTEDLY";-1
"PURPORTING";-1
"PURPORTS";-1
"QUESTION";-1
"QUESTIONABLE";-1
"QUESTIONABLY";-1
"QUESTIONED";-1
"QUESTIONING";-1
"QUESTIONS";-1
"QUIT";-1
"QUITTING";-1
"RACKETEER";-1
"RACKETEERING";-1
"RATIONALIZATION";-1
"RATIONALIZATIONS";-1
"RATIONALIZE";-1
"RATIONALIZED";-1
"RATIONALIZES";-1
"RATIONALIZING";-1
"REASSESSMENT";-1
"REASSESSMENTS";-1
"REASSIGN";-1
"REASSIGNED";-1
"REASSIGNING";-1
"REASSIGNMENT";-1
"REASSIGNMENTS";-1
"REASSIGNS";-1
"RECALL";-1
"RECALLED";-1
"RECALLING";-1
"RECALLS";-1
"RECESSION";-1
"RECESSIONARY";-1
"RECESSIONS";-1
"RECKLESS";-1
"RECKLESSLY";-1
"RECKLESSNESS";-1
"REDACT";-1
"REDACTED";-1
"REDACTING";-1
"REDACTION";-1
"REDACTIONS";-1
"REDEFAULT";-1
"REDEFAULTED";-1
"REDEFAULTS";-1
"REDRESS";-1
"REDRESSED";-1
"REDRESSES";-1
"REDRESSING";-1
"REFUSAL";-1
"REFUSALS";-1
"REFUSE";-1
"REFUSED";-1
"REFUSES";-1
"REFUSING";-1
"REJECT";-1
"REJECTED";-1
"REJECTING";-1
"REJECTION";-1
"REJECTIONS";-1
"REJECTS";-1
"RELINQUISH";-1
"RELINQUISHED";-1
"RELINQUISHES";-1
"RELINQUISHING";-1
"RELINQUISHMENT";-1
"RELINQUISHMENTS";-1
"RELUCTANCE";-1
"RELUCTANT";-1
"RENEGOTIATE";-1
"RENEGOTIATED";-1
"RENEGOTIATES";-1
"RENEGOTIATING";-1
"RENEGOTIATION";-1
"RENEGOTIATIONS";-1
"RENOUNCE";-1
"RENOUNCED";-1
"RENOUNCEMENT";-1
"RENOUNCEMENTS";-1
"RENOUNCES";-1
"RENOUNCING";-1
"REPARATION";-1
"REPARATIONS";-1
"REPOSSESSED";-1
"REPOSSESSES";-1
"REPOSSESSING";-1
"REPOSSESSION";-1
"REPOSSESSIONS";-1
"REPUDIATE";-1
"REPUDIATED";-1
"REPUDIATES";-1
"REPUDIATING";-1
"REPUDIATION";-1
"REPUDIATIONS";-1
"RESIGN";-1
"RESIGNATION";-1
"RESIGNATIONS";-1
"RESIGNED";-1
"RESIGNING";-1
"RESIGNS";-1
"RESTATE";-1
"RESTATED";-1
"RESTATEMENT";-1
"RESTATEMENTS";-1
"RESTATES";-1
"RESTATING";-1
"RESTRUCTURE";-1
"RESTRUCTURED";-1
"RESTRUCTURES";-1
"RESTRUCTURING";-1
"RESTRUCTURINGS";-1
"RETALIATE";-1
"RETALIATED";-1
"RETALIATES";-1
"RETALIATING";-1
"RETALIATION";-1
"RETALIATIONS";-1
"RETALIATORY";-1
"RETRIBUTION";-1
"RETRIBUTIONS";-1
"REVOCATION";-1
"REVOCATIONS";-1
"REVOKE";-1
"REVOKED";-1
"REVOKES";-1
"REVOKING";-1
"RIDICULE";-1
"RIDICULED";-1
"RIDICULES";-1
"RIDICULING";-1
"RISKIER";-1
"RISKIEST";-1
"RISKY";-1
"SABOTAGE";-1
"SACRIFICE";-1
"SACRIFICED";-1
"SACRIFICES";-1
"SACRIFICIAL";-1
"SACRIFICING";-1
"SCANDALOUS";-1
"SCANDALS";-1
"SCRUTINIZE";-1
"SCRUTINIZED";-1
"SCRUTINIZES";-1
"SCRUTINIZING";-1
"SCRUTINY";-1
"SECRECY";-1
"SEIZE";-1
"SEIZED";-1
"SEIZES";-1
"SEIZING";-1
"SENTENCED";-1
"SENTENCING";-1
"SERIOUS";-1
"SERIOUSLY";-1
"SERIOUSNESS";-1
"SETBACK";-1
"SETBACKS";-1
"SEVER";-1
"SEVERE";-1
"SEVERED";-1
"SEVERELY";-1
"SEVERITIES";-1
"SEVERITY";-1
"SHARPLY";-1
"SHOCKED";-1
"SHORTAGE";-1
"SHORTAGES";-1
"SHORTFALL";-1
"SHORTFALLS";-1
"SHRINKAGE";-1
"SHRINKAGES";-1
"SHUT";-1
"SHUTDOWN";-1
"SHUTDOWNS";-1
"SHUTS";-1
"SHUTTING";-1
"SLANDER";-1
"SLANDERED";-1
"SLANDEROUS";-1
"SLANDERS";-1
"SLIPPAGE";-1
"SLIPPAGES";-1
"SLOW";-1
"SLOWDOWN";-1
"SLOWDOWNS";-1
"SLOWED";-1
"SLOWER";-1
"SLOWEST";-1
"SLOWING";-1
"SLOWLY";-1
"SLOWNESS";-1
"SLUGGISH";-1
"SLUGGISHLY";-1
"SLUGGISHNESS";-1
"SOLVENCIES";-1
"SOLVENCY";-1
