Word;Polarity
RICHNESS;1
RIGHT;1
RIGHT;1
RIGHTEOUS;1
RIGHTEOUSNESS;1
RIGHTFUL;1
RIPE;1
RIPEN;1
ROBUST;1
ROMANCE;1
ROMANTIC;1
ROMANTICIZE;1
ROSY;1
ROUND;1
ROUSE;1
SACRED;1
SAFE;1
SAFE;1
SAFE;1
SAFE;1
SAFEGUARD;1
SAFETY;1
SAGACITY;1
SAGE;1
SAINT;1
SALUTARY;1
SALUTATION;1
SALUTE;1
SALVATION;1
SANCTIFY;1
SANCTUARY;1
SANE;1
SANGUINE;1
SANITARY;1
SANITY;1
SATISFACTION;1
SATISFACTORILY;1
SATISFACTORY;1
SATISFY;1
SATISFY;1
SATISFY;1
SAVE;1
SAVINGS;1
SAVOR;1
SAVVY;1
SCAMPER;1
SCRUPLES;1
SCRUPULOUS;1
SECURE;1
SECURE;1
SECURITY;1
SECURITY;1
SELECTIVE;1
SELF-CONTAINED;1
SELF-RESPECT;1
SEMBLANCE;1
SENSATIONAL;1
SENSE;1
SENSE;1
SENSIBLE;1
SENSITIVE;1
SENSITIVITY;1
SERENE;1
SERIOUS;1
SERIOUSNESS;1
SETTLE;1
SHARE;1
SHARE;1
SHARE;1
SHELTER;1
SHELTER;1
SHIELD;1
SHINY;1
SHREWD;1
SHREWDNESS;1
SIGNIFICANCE;1
SIGNIFICANT;1
SIGNIFY;1
SIMPLICITY;1
SIMPLIFY;1
SIMPLIFY;1
SINCERE;1
SINCERITY;1
SKILL;1
SKILL;1
SKILLFUL;1
SLEEK;1
SMART;1
SMART;1
SMART;1
SMILE;1
SMILE;1
SMILE;1
SMILE;1
SMITTEN;1
SOBER;1
SOCIABLE;1
SOFTNESS;1
SOLACE;1
SOLUTION;1
SOOTHE;1
SOPHISTICATED;1
SOUGHT;1
SOUND;1
SOUND;1
SOUNDNESS;1
SPARE;1
SPARKLE;1
SPECIAL;1
SPECTACULAR;1
SPEEDILY;1
SPLENDID;1
SPLENDOR;1
SPOTLESS;1
SPRIGHTLY;1
SQUARELY;1
STABILITY;1
STABILIZE;1
STABLE;1
STAND;1
STANDARDIZE;1
STAPLE;1
STATELY;1
STATUESQUE;1
STAUNCH;1
STAUNCHNESS;1
STEADFAST;1
STEADFASTNESS;1
STEADINESS;1
STEADY;1
STIMULATE;1
STIMULATION;1
STOOD;1
STRAIGHT;1
STRAIGHTFORWARD;1
STRUT;1
STUD;1
STUDIOUS;1
STUPENDOUS;1
STURDY;1
STYLISH;1
SUAVE;1
SUBLIME;1
SUBSCRIBE;1
SUBSCRIPTION;1
SUBSIDIZE;1
SUBSIDY;1
SUBSIST;1
SUBSISTENCE;1
SUBSTANTIATE;1
SUBTLE;1
SUCCEED;1
SUCCESS;1
SUCCESSFUL;1
SUFFICE;1
SUFFICIENT;1
SUIT;1
SUIT;1
SUITABLE;1
SUMMIT;1
SUMPTUOUS;1
SUPER;1
SUPERIOR;1
SUPERIORITY;1
SUPERLATIVE;1
SUPPORT;1
SUPPORT;1
SUPPORT;1
SUPPORT;1
SUPPORTIVE;1
SUPREME;1
SUPREME;1
SURGE;1
SURMISE;1
SURMOUNT;1
SURPASS;1
SURVIVAL;1
SURVIVE;1
SURVIVOR;1
SWEET;1
SWEET;1
SWEET;1
SWEET;1
SWEETEN;1
SWEETHEART;1
SWEETNESS;1
SWIFTNESS;1
SWOON;1
SWORN;1
SYMBOLIZE;1
SYMMETRY;1
SYMPATHETIC;1
SYMPATHIZE;1
SYMPATHY;1
SYNTHESIS;1
TACT;1
TACTICS;1
TALENT;1
TALENTED;1
TASTE;1
TEMPERANCE;1
TEMPERATE;1
TEMPT;1
TENACIOUS;1
TENACITY;1
TENDERNESS;1
TERRIFIC;1
THANK;1
THANK;1
THANK;1
THANKFUL;1
THERAPEUTIC;1
THOROUGH;1
THOUGHTFUL;1
THOUGHTFULNESS;1
THRIFT;1
THRIFTY;1
THRILL;1
THRIVE;1
TINGLE;1
TOGETHERNESS;1
TOLERANCE;1
TOLERANT;1
TOLERATE;1
TOLERATION;1
TOPMOST;1
TRADITION;1
TRADITIONAL;1
TRAIN;1
TRANQUIL;1
TRANQUILITY;1
TRAVEL;1
TREASURE;1
TREASURE;1
TREAT;1
TREATISE;1
TREATY;1
TREMENDOUS;1
TREMENDOUS;1
TRIBUTE;1
TRIUMPH;1
TRIUMPH;1
TRIUMPHAL;1
TRIUMPHANT;1
TROPHY;1
TRUE;1
TRUE;1
TRUE;1
TRUE;1
TRUE;1
TRUST;1
TRUST;1
TRUST;1
TRUST;1
TRUST;1
TRUST;1
TRUSTWORTHINESS;1
TRUSTWORTHY;1
TRUTH;1
TRUTHFUL;1
UNBOUND;1
UNBROKEN;1
UNCOMMON;1
UNDERSTAND;1
UNDERSTAND;1
UNDERSTANDABLE;1
UNDERSTOOD;1
UNDOUBTED;1
UNDOUBTEDLY;1
UNFORGETTABLE;1
UNHURRIED;1
UNIMPEACHABLE;1
UNIQUE;1
UNITY;1
UNLIMITED;1
UNSELFISH;1
UNTOUCHED;1
UPBEAT;1
UPFRONT;1
UPGRADE;1
UPHELD;1
UPHOLD;1
UPLIFT;1
UPPERMOST;1
UPRIGHT;1
UPSIDE;1
UPWARD;1
USABLE;1
USEFUL;1
USEFULNESS;1
UTILITARIAN;1
UTILIZATION;1
UTILIZE;1
UTTERMOST;1
VALIANT;1
VALID;1
VALIDITY;1
VALOR;1
VALUABLE;1
VALUE;1
VALUE;1
VANQUISH;1
VASTNESS;1
VENERABLE;1
VENERATE;1
VERIFICATION;1
VERIFY;1
VERITABLE;1
VERSATILE;1
VERSATILITY;1
VIABILITY;1
VIABLE;1
VICTORIOUS;1
VIGILANCE;1
VIGILANT;1
VIRTUE;1
VIRTUOUS;1
VISIONARY;1
VISUALIZATION;1
VITALITY;1
VIVACIOUS;1
VIVID;1
VOLUNTARY;1
VOUCHSAFE;1
WARM;1
WARM;1
WARM;1
WARM;1
WARM;1
WARMHEARTED;1
WARMTH;1
WELCOME;1
WELCOME;1
WELCOME;1
WELCOME;1
WELFARE;1
WELL;1
WELL;1
WHIMSICAL;1
WHOLESOME;1
WILLFUL;1
WILLING;1
WILLINGNESS;1
WISDOM;1
WISE;1
WISE;1
WISE;1
WISE;1
WISE;1
WITTY;1
WONDER;1
WONDERFUL;1
WONDROUS;1
WOO;1
WORKABLE;1
WORKMANSHIP;1
WORLD-FAMOUS;1
WORTH;1
WORTH;1
WORTH;1
WORTH;1
WORTH-WHILE;1
WORTHINESS;1
WORTHY;1
ZENITH;1
ZEST;1
ABANDON;-1
ABANDONMENT;-1
ABATE;-1
ABDICATE;-1
ABHOR;-1
ABJECT;-1
ABNORMAL;-1
ABOLISH;-1
ABOMINABLE;-1
ABRASIVE;-1
ABRUPT;-1
ABSCOND;-1
ABSENCE;-1
ABSENT;-1
ABSENT-MINDED;-1
ABSENTEE;-1
ABSURD;-1
ABSURDITY;-1
ABUSE;-1
ABUSE;-1
ABYSS;-1
ACCIDENT;-1
ACCOST;-1
ACCURSED;-1
ACCUSATION;-1
ACCUSE;-1
ACCUSE;-1
ACHE;-1
ACRIMONIOUS;-1
ACRIMONY;-1
ADDICT;-1
ADDICTION;-1
ADMONISH;-1
ADMONITION;-1
ADULTERATE;-1
ADULTERATION;-1
ADULTERY;-1
ADVERSARY;-1
ADVERSE;-1
ADVERSITY;-1
AFFECTATION;-1
AFFLICT;-1
AFFLICTION;-1
AFRAID;-1
AGAINST;-1
AGGRAVATE;-1
AGGRAVATION;-1
AGGRESSION;-1
AGGRESSIVE;-1
AGGRESSIVENESS;-1
AGGRESSOR;-1
AGGRIEVE;-1
AGHAST;-1
AGITATE;-1
AGITATION;-1
AGITATOR;-1
AGONIZE;-1
AGONY;-1
AIL;-1
AILMENT;-1
AIMLESS;-1
ALARM;-1
ALARMING;-1
ALAS;-1
ALIBI;-1
ALIEN;-1
ALIENATE;-1
ALIENATION;-1
ALLEGATION;-1
ALLEGE;-1
ALOOF;-1
ALTERCATION;-1
AMBIGUITY;-1
AMBIGUOUS;-1
AMBIVALENT;-1
AMBUSH;-1
AMBUSH;-1
AMISS;-1
AMPUTATE;-1
ANARCHIST;-1
ANARCHY;-1
ANGER;-1
ANGER;-1
ANGRY;-1
ANGUISH;-1
ANIMOSITY;-1
ANNIHILATE;-1
ANNIHILATION;-1
ANNOY;-1
ANNOYANCE;-1
ANOMALOUS;-1
ANOMALY;-1
ANTAGONISM;-1
ANTAGONIST;-1
ANTAGONISTIC;-1
ANTAGONIZE;-1
ANTI-SOCIAL;-1
ANTIPATHY;-1
ANTIQUATED;-1
ANTITRUST;-1
ANXIETY;-1
ANXIOUS;-1
ANXIOUS;-1
ANXIOUSNESS;-1
APATHETIC;-1
APATHY;-1
APPALL;-1
APPALL;-1
APPREHENSION;-1
APPREHENSIVE;-1
ARBITRARY;-1
ARDUOUS;-1
ARGUE;-1
ARGUMENT;-1
ARREST;-1
ARREST;-1
ARROGANCE;-1
ARROGANT;-1
ARTIFICIAL;-1
ASHAMED;-1
ASSAIL;-1
ASSAILANT;-1
ASSASSIN;-1
ASSASSINATE;-1
ASSAULT;-1
ASSAULT;-1
ASTRAY;-1
ASUNDER;-1
ATROCIOUS;-1
ATROPHY;-1
ATTACK;-1
ATTACK;-1
ATTACK;-1
AUDACIOUS;-1
AUDACITY;-1
AUSTERE;-1
AUTOCRAT;-1
AUTOCRATIC;-1
AVARICE;-1
AVARICIOUS;-1
AVENGE;-1
AVERSION;-1
AVERT;-1
AVOID;-1
AVOIDANCE;-1
AWFUL;-1
AWKWARD;-1
AWKWARDNESS;-1
AX;-1
BABBLE;-1
BACKWARD;-1
BACKWARDNESS;-1
BAD;-1
BADLY;-1
BAFFLE;-1
BAFFLEMENT;-1
BAIL;-1
BAIT;-1
BALK;-1
BANAL;-1
BANDIT;-1
BANE;-1
BANISH;-1
BANISH;-1
BANISHMENT;-1
BANKRUPT;-1
BANKRUPTCY;-1
BAR;-1
BARBARIAN;-1
BARBAROUS;-1
BARREN;-1
BARRIER;-1
BASHFUL;-1
BASTARD;-1
BATTLE;-1
BATTLE;-1
BATTLEFIELD;-1
BEASTLY;-1
BEAT;-1
BEAT;-1
BEAT;-1
BEG;-1
BEGGAR;-1
BEHEAD;-1
BELATED;-1
BELIE;-1
BELITTLE;-1
BELLIGERENT;-1
BELT;-1
BEREAVE;-1
BEREAVEMENT;-1
BEREFT;-1
BERSERK;-1
BESEECH;-1
BESET;-1
BESIEGE;-1
BETRAY;-1
BETRAYAL;-1
BEWARE;-1
BEWILDER;-1
BEWILDERMENT;-1
BIT;-1
BITCHY;-1
BITE;-1
BITE;-1
BITE;-1
BITTER;-1
BITTERNESS;-1
BIZARRE;-1
BLACKMAIL;-1
BLAH;-1
BLAME;-1
BLAME;-1
BLAND;-1
BLAST;-1
BLAST;-1
BLATANT;-1
BLEAK;-1
BLEMISH;-1
BLIND;-1
BLIND;-1
BLIND;-1
BLIND;-1
BLINDNESS;-1
BLOCK;-1
BLOCK;-1
BLOCKHEAD;-1
BLOODSHED;-1
BLOODTHIRSTY;-1
BLOODY;-1
BLOW;-1
BLOW;-1
BLUNDER;-1
BLUNT;-1
BLUR;-1
BLURT;-1
BOARD;-1
BOAST;-1
BOASTFUL;-1
BOGUS;-1
BOISTEROUS;-1
BOLT;-1
BOMB;-1
BOMB;-1
BOMBARD;-1
BOMBARDMENT;-1
BONDAGE;-1
BOOT;-1
BORE;-1
BORE;-1
BORE;-1
BOREDOM;-1
BOTHER;-1
BOTHER;-1
BOTHERSOME;-1
BOUND;-1
BOUT;-1
BOX;-1
BRAG;-1
BRANDISH;-1
BRAT;-1
BRAVADO;-1
BRAWL;-1
BRAZEN;-1
BREACH;-1
BREAK;-1
BREAK;-1
BREAK;-1
BREAKDOWN;-1
BRIBE;-1
BRISTLE;-1
BRITTLE;-1
BROKE;-1
BROKE;-1
BROKE;-1
BROKE;-1
BROKEN-HEARTED;-1
BROOD;-1
BRUISE;-1
BRUSQUE;-1
BRUTALITY;-1
BRUTE;-1
BRUTISH;-1
BUCKLE;-1
BUG;-1
BULLET;-1
BUM;-1
BUNGLE;-1
BURDEN;-1
BURDEN;-1
BURDENSOME;-1
BURGLAR;-1
BURGLARY;-1
BURN;-1
BURN;-1
BURN;-1
BURN;-1
BURY;-1
BUSYBODY;-1
BUTCHERY;-1
CALAMITY;-1
CALLOUS;-1
CANCEL;-1
CANCELLATION;-1
CANCER;-1
CANNIBAL;-1
CANNON;-1
CAPITAL;-1
CAPITULATE;-1
CAPRICIOUS;-1
CAPSIZE;-1
CAPTIVE;-1
CAPTURE;-1
CAPTURE;-1
CAREEN;-1
CARELESS;-1
CARELESSNESS;-1
CASUALTY;-1
CATACLYSM;-1
CATASTROPHE;-1
CATCH;-1
CAVE;-1
CENSOR;-1
CENSORSHIP;-1
CENSURE;-1
CHAFE;-1
CHALLENGE;-1
CHALLENGE;-1
CHAOS;-1
CHAOTIC;-1
CHARGE;-1
CHARGE;-1
CHARGE;-1
CHARGE;-1
CHASE;-1
CHASE;-1
CHASTISE;-1
CHEAP;-1
CHEAPEN;-1
CHEATER;-1
CHIDE;-1
CHILDISH;-1
CHOKE;-1
CHOKE;-1
CHORE;-1
CHRONIC;-1
CIRCLE;-1
CLAMOR;-1
CLAMOROUS;-1
CLASH;-1
CLATTER;-1
CLIQUE;-1
CLOG;-1
CLOSE;-1
CLOSE;-1
CLUB;-1
CLUB;-1
CLUMSY;-1
CLUTTER;-1
COARSE;-1
COARSENESS;-1
COCKINESS;-1
COCKY;-1
COERCE;-1
COERCION;-1
COERCIVE;-1
COLD;-1
COLD;-1
COLD;-1
COLD;-1
COLLAPSE;-1
COLLAPSE;-1
COLLIDE;-1
COLLISION;-1
COLLUSION;-1
COLONY;-1
COMBAT;-1
COMBAT;-1
COMBATANT;-1
COMMISERATION;-1
COMMIT;-1
COMMONER;-1
COMMONPLACE;-1
COMMOTION;-1
COMPEL;-1
COMPEL;-1
COMPETE;-1
COMPETITION;-1
COMPETITIVE;-1
COMPETITOR;-1
COMPLAIN;-1
COMPLAINT;-1
COMPLEX;-1
COMPLEXITY;-1
COMPLICATE;-1
COMPLICATE;-1
COMPLICATION;-1
COMPLICITY;-1
COMPULSION;-1
CONCEAL;-1
CONCEIT;-1
CONCERN;-1
CONCERN;-1
CONDEMN;-1
CONDEMN;-1
CONDEMNATION;-1
CONDESCENDING;-1
CONDESCENSION;-1
CONFESS;-1
CONFESSION;-1
CONFINE;-1
CONFINE;-1
CONFINEMENT;-1
CONFISCATE;-1
CONFISCATION;-1
CONFLICT;-1
CONFLICT;-1
CONFLICT;-1
CONFLICT;-1
CONFOUND;-1
CONFRONT;-1
CONFRONTATION;-1
CONFUSE;-1
CONFUSE;-1
CONFUSE;-1
CONFUSE;-1
CONFUSION;-1
CONGESTED;-1
CONGESTION;-1
CONSPIRACY;-1
CONSPIRATOR;-1
CONSPIRE;-1
CONSTERNATION;-1
CONSTRAIN;-1
CONSTRAINT;-1
CONSUMPTIVE;-1
CONTAGIOUS;-1
CONTAMINATE;-1
CONTAMINATION;-1
CONTEMPT;-1
CONTEMPTIBLE;-1
CONTEMPTUOUS;-1
CONTEND;-1
CONTRADICT;-1
CONTRADICTION;-1
CONTRADICTORY;-1
CONTRARY;-1
CONTROVERSIAL;-1
CONTROVERSY;-1
CONVICT;-1
CONVICT;-1
COOL;-1
COOLNESS;-1
CORRODE;-1
CORROSION;-1
CORROSIVE;-1
CORRUPT;-1
CORRUPTION;-1
COST;-1
COST;-1
COSTLINESS;-1
COSTLY;-1
COUNTERACT;-1
COUNTERACTION;-1
COUNTERFEIT;-1
COVERT;-1
COVET;-1
COWARD;-1
CRAFTY;-1
CRAM;-1
CRAMP;-1
CRANKY;-1
CRASS;-1
CRAVE;-1
CRAWL;-1
CRAZE;-1
CRAZINESS;-1
CRAZY;-1
CREDULOUS;-1
CRIME;-1
CRIMINAL;-1
CRINGE;-1
CRIPPLE;-1
CRISIS;-1
CRITIC;-1
CRITICIZE;-1
CROAK;-1
CROOK;-1
CROOKED;-1
CROSS;-1
CROSS;-1
CROSS;-1
CRUDE;-1
CRUEL;-1
CRUELTY;-1
CRUMBLE;-1
CRUMPLE;-1
CRUSH;-1
CRUSH;-1
CRUSHING;-1
CULPABLE;-1
CULPRIT;-1
CUMBERSOME;-1
CURSE;-1
CURSE;-1
CURSORY;-1
CURT;-1
CURTAIL;-1
CUT;-1
CUT;-1
CYNICAL;-1
CYNICISM;-1
DAMAGE;-1
DAMAGE;-1
DAMN;-1
DAMNABLE;-1
DAMNED;-1
DANGER;-1
DANGEROUS;-1
DARK;-1
DARKEN;-1
DARKNESS;-1
DARN;-1
DAUNTING;-1
DAWDLE;-1
DAZE;-1
DEAD;-1
DEADLOCK;-1
DEADLY;-1
DEADWEIGHT;-1
DEAF;-1
DEAFNESS;-1
DEAL;-1
DEARTH;-1
DEATH;-1
DEBATABLE;-1
DEBTOR;-1
DECADENCE;-1
DECADENT;-1
DECAY;-1
DECAY;-1
DECEASE;-1
DECEIT;-1
DECEITFUL;-1
DECEIVE;-1
DECEIVE;-1
DECEPTION;-1
DECEPTIVE;-1
DECLINE;-1
DECLINE;-1
DECOMPOSE;-1
DECREASE;-1
DECREASE;-1
DEFAME;-1
DEFAULT;-1
DEFEAT;-1
DEFEAT;-1
DEFECT;-1
DEFECTIVE;-1
DEFENDANT;-1
DEFENSIVE;-1
DEFIANCE;-1
DEFIANT;-1
DEFICIENCY;-1
DEFICIENT;-1
DEFICIT;-1
DEFILE;-1
DEFY;-1
DEGENERATE;-1
DEGRADE;-1
DEJECTED;-1
DELAY;-1
DELAY;-1
DELINQUENCY;-1
DELINQUENT;-1
DELIRIUM;-1
DELUGE;-1
DELUSION;-1
DEMEAN;-1
DEMISE;-1
DEMOLISH;-1
DEMON;-1
DEMORALIZE;-1
DENIAL;-1
DENOUNCE;-1
DENT;-1
DENY;-1
DEPENDENT;-1
DEPLETE;-1
DEPLORABLE;-1
DEPLORE;-1
DEPOSE;-1
DEPRAVED;-1
DEPRECIATE;-1
DEPRECIATION;-1
DEPRESS;-1
DEPRESS;-1
DEPRESS;-1
DEPRESSION;-1
DEPRESSION;-1
DEPRIVE;-1
DERIDE;-1
DERISION;-1
DERISIVE;-1
DEROGATORY;-1
DESERT;-1
DESERT;-1
DESERTION;-1
DESIRE;-1
DESOLATE;-1
DESOLATION;-1
DESPAIR;-1
DESPAIR;-1
DESPERATE;-1
DESPERATION;-1
DESPICABLE;-1
DESPISE;-1
DESPISE;-1
DESTITUTE;-1
DESTROY;-1
DESTRUCTION;-1
DESTRUCTIVE;-1
DETACHMENT;-1
DETAIN;-1
DETER;-1
DETERRENT;-1
DETEST;-1
DETESTABLE;-1
DETRACT;-1
DETRIMENTAL;-1
DEVASTATE;-1
DEVASTATION;-1
DEVIATE;-1
DEVIATION;-1
DEVIL;-1
DEVILISH;-1
DEVIOUS;-1
DEVOID;-1
DIABOLIC;-1
DIABOLICAL;-1
DICTATE;-1
DICTATORIAL;-1
DIFFER;-1
DIFFICULT;-1
DIFFICULTY;-1
DILEMMA;-1
DIM;-1
DIM;-1
DIN;-1
DIRE;-1
DIRT;-1
DIRTY;-1
DISABLE;-1
DISADVANTAGE;-1
DISADVANTAGEOUS;-1
DISAGREEABLE;-1
DISAGREEMENT;-1
DISAPPOINT;-1
DISAPPOINT;-1
DISAPPOINT;-1
DISAPPOINT;-1
DISAPPOINTMENT;-1
DISAPPROVAL;-1
DISAPPROVE;-1
DISARM;-1
DISASTER;-1
DISASTROUS;-1
DISAVOW;-1
DISAVOWAL;-1
DISBELIEF;-1
DISCHARGE;-1
DISCHARGE;-1
DISCLAIM;-1
DISCOMFORT;-1
DISCONCERTED;-1
DISCONTENT;-1
DISCORD;-1
DISCORDANT;-1
DISCOURAGE;-1
DISCOURAGE;-1
DISCOURAGEMENT;-1
DISCREDIT;-1
DISCREPANT;-1
DISCRIMINATE;-1
DISDAIN;-1
DISEASE;-1
DISEASED;-1
DISGRACE;-1
DISGUISE;-1
DISGUST;-1
DISGUST;-1
DISGUST;-1
DISGUST;-1
DISGUST;-1
DISHEARTEN;-1
DISHONEST;-1
DISHONOR;-1
DISINGENUOUS;-1
DISINTEREST;-1
DISLIKE;-1
DISLIKE;-1
DISMAL;-1
DISMISS;-1
DISMISS;-1
DISOBEDIENCE;-1
DISOBEDIENT;-1
DISORDER;-1
DISORGANIZED;-1
DISPEL;-1
DISPENSABILITY;-1
DISPENSE;-1
DISPLACE;-1
DISPLEASE;-1
DISPLEASURE;-1
DISPOSAL;-1
DISPOSE;-1
DISPOSE;-1
DISPROPORTIONATE;-1
DISPROVE;-1
DISPUTABLE;-1
DISPUTE;-1
DISPUTE;-1
DISREGARD;-1
DISRUPT;-1
DISRUPTION;-1
DISSATISFACTION;-1
DISSATISFIED;-1
DISSATISFY;-1
DISSENT;-1
DISSENTION;-1
DISSOLUTION;-1
DISTORT;-1
DISTORTION;-1
DISTRACT;-1
DISTRACTING;-1
DISTRACTION;-1
DISTRESS;-1
DISTRESS;-1
DISTRUSTFUL;-1
DISTURB;-1
DISTURB;-1
DISTURB;-1
DISTURBANCE;-1
DIVERSION;-1
DIVERT;-1
DIVIDE;-1
DIVIDE;-1
DIVISION;-1
DIVORCE;-1
DIVORCE;-1
DIVORCE;-1
DIZZY;-1
DOLDRUMS;-1
DOMINATE;-1
DOMINATE;-1
DOMINATE;-1
DOMINATION;-1
DOOM;-1
DOOM;-1
DOOMSDAY;-1
DOPE;-1
DOUBLE;-1
DOUBLE;-1
DOUBT;-1
DOUBT;-1
DOUBT;-1
DOUBTFUL;-1
DOWNCAST;-1
DOWNFALL;-1
DOWNHEARTED;-1
DRAB;-1
DRAG;-1
DREAD;-1
DREADFUL;-1
DREARY;-1
DRIVE;-1
DROOP;-1
DROP;-1
DROP;-1
DROP;-1
DROUGHT;-1
DROWN;-1
DROWN;-1
DROWSINESS;-1
DROWSY;-1
DRUNK;-1
DRUNK;-1
DRUNKARD;-1
DRUNKEN;-1
DUBIOUS;-1
DULL;-1
DUMB;-1
DUMP;-1
DUMP;-1
DUNCE;-1
DUNGEON;-1
DUTY;-1
DWINDLE;-1
DYING;-1
DYING;-1
ECCENTRIC;-1
ECCENTRICITY;-1
EDGE;-1
EGOTISTICAL;-1
ELIMINATE;-1
ELIMINATION;-1
EMBARRASS;-1
EMBARRASSMENT;-1
EMERGENCY;-1
EMPTY;-1
EMPTY;-1
ENCROACH;-1
ENCROACHMENT;-1
ENDANGER;-1
ENEMY;-1
ENFORCE;-1
ENGULF;-1
ENRAGE;-1
ENSLAVE;-1
ENTANGLE;-1
ENTANGLEMENT;-1
ENTREAT;-1
ENVIOUS;-1
ENVY;-1
EPIDEMIC;-1
EPITHET;-1
EQUIVOCAL;-1
ERADICATE;-1
ERASE;-1
ERODE;-1
EROSION;-1
ERR;-1
ERRONEOUS;-1
ERROR;-1
ESOTERIC;-1
ESTRANGED;-1
EVADE;-1
EVASION;-1
EVEN;-1
EVICT;-1
EVIL;-1
EVIL;-1
EXAGGERATION;-1
EXASPERATE;-1
EXASPERATION;-1
EXCEPTION;-1
EXCESS;-1
EXCESSIVE;-1
EXCLUDE;-1
EXCLUSION;-1
EXCOMMUNICATION;-1
EXECUTE;-1
EXEMPT;-1
EXHAUST;-1
EXHAUSTION;-1
EXILE;-1
EXIT;-1
EXPEDIENT;-1
EXPEL;-1
EXPENSE;-1
EXPENSE;-1
EXPENSIVE;-1
EXPLODE;-1
EXPLOIT;-1
EXPLOSION;-1
EXPLOSIVE;-1
EXPOSE;-1
EXTERMINATE;-1
EXTERMINATION;-1
EXTINCT;-1
EXTINGUISH;-1
EXTRAVAGANT;-1
FABRICATE;-1
FABRICATION;-1
FAIL;-1
FAIL;-1
FAIL;-1
FAIL;-1
FAILURE;-1
FAINT;-1
FAKE;-1
FALL;-1
FALLACY;-1
FALLOUT;-1
ONWAAR;-1
FALSEHOOD;-1
FALTER;-1
FAMINE;-1
FAMISHED;-1
FANATIC;-1
FANATICAL;-1
FARCE;-1
FASCIST;-1
FAT;-1
FAT;-1
FAT;-1
FATAL;-1
FATALISTIC;-1
FATIGUE;-1
FAULT;-1
FEAR;-1
FEAR;-1
FEAR;-1
FEARFUL;-1
FEARSOME;-1
FED;-1
FEEBLE;-1
FEIGN;-1
FEINT;-1
FEROCIOUS;-1
FEROCITY;-1
FEUD;-1
FEUDAL;-1
FEVER;-1
FEVERISH;-1
FIASCO;-1
FICKLE;-1
FIDGET;-1
FIEND;-1
FIERCE;-1
FIGHT;-1
FIGHT;-1
FIGHT;-1
FIGHTER;-1
FILTH;-1
FILTHY;-1
FINE;-1
FINE;-1
FIRE;-1
FIRE;-1
FIRE;-1
FIST;-1
FIX;-1
FLAGRANT;-1
FLAW;-1
FLED;-1
FLEE;-1
FLEETING;-1
FLIMSY;-1
FLOOR;-1
FLOUNDER;-1
FOE;-1
FOIBLE;-1
FOOL;-1
FOOL;-1
FOOLISH;-1
FOOLISHNESS;-1
FORBID;-1
FORBIDDEN;-1
FORCE;-1
FORCE;-1
FORCE;-1
FOREBODING;-1
FOREIGN;-1
FORFEIT;-1
FORGETFULNESS;-1
FORLORN;-1
FORMIDABLE;-1
FORSAKE;-1
FOUGHT;-1
FOUNDER;-1
FRACTURE;-1
FRAGILE;-1
FRANTIC;-1
FRANTICALLY;-1
FRAUD;-1
FRAUDULENT;-1
FRAUGHT;-1
FREAK;-1
FRET;-1
FRETFUL;-1
FRIGHTEN;-1
FRIGHTEN;-1
FRIGHTEN;-1
FRIGHTFUL;-1
FRIGID;-1
FRIVOLOUS;-1
FRONT;-1
FROWN;-1
FROWN;-1
FRUITLESS;-1
FRUSTRATE;-1
FRUSTRATE;-1
FRUSTRATE;-1
FRUSTRATION;-1
FUGITIVE;-1
FUMBLE;-1
FUN;-1
FURIOUS;-1
FURY;-1
FUSS;-1
FUSSY;-1
FUTILITY;-1
GALL;-1
GAMBLE;-1
GAMBLE;-1
GASH;-1
GAUDY;-1
GERM;-1
GET;-1
GHASTLY;-1
GHETTO;-1
GLARE;-1
GLOAT;-1
GLOOM;-1
GLOOMY;-1
GLUM;-1
GODDAMN;-1
GRAB;-1
GRAPPLE;-1
GRATUITOUS;-1
GRAVE;-1
GRAVE;-1
GRAVE;-1
GRAVE;-1
GRAVE;-1
GRIEF;-1
GRIEVANCE;-1
GRIEVE;-1
GRIM;-1
GRIZZLY;-1
GROTESQUE;-1
GROWL;-1
GRUDGE;-1
GRUFF;-1
GRUMBLE;-1
GUERRILLA;-1
GUILT;-1
GUILTY;-1
GUISE;-1
GULLIBLE;-1
GUN;-1
GUNMEN;-1
HACK;-1
HACKNEY;-1
HAG;-1
HAGGARD;-1
HAMPER;-1
HAND;-1
HANDICAP;-1
HANG;-1
HANG;-1
HAPHAZARD;-1
HAPLESS;-1
HARASS;-1
HARASSMENT;-1
HARD;-1
HARD;-1
HARDSHIP;-1
HARM;-1
HARM;-1
HARMFUL;-1
HARSH;-1
HASSLE;-1
HATE;-1
HATE;-1
HATE;-1
HATER;-1
HATRED;-1
HAUGHTY;-1
HAUNT;-1
HAVOC;-1
HAZARD;-1
HAZARD;-1
HAZARDOUS;-1
HAZINESS;-1
HAZY;-1
HEADACHE;-1
HEARTLESS;-1
HECTIC;-1
HEDGE;-1
HEDONISTIC;-1
HEEDLESS;-1
HEINOUS;-1
HELL;-1
HELP;-1
HELPLESS;-1
HELPLESSNESS;-1
HIDEOUS;-1
HINDER;-1
HINDRANCE;-1
HIT;-1
HIT;-1
HOARD;-1
HOBBLE;-1
HOLE;-1
HOLE;-1
HOLLOW;-1
HOMELY;-1
HOPELESS;-1
HORDE;-1
HORN;-1
HORRIBLE;-1
HORRID;-1
